,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
41,"{'coord': {'lon': -17.1, 'lat': 32.6667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 70.29, 'feels_like': 70.86, 'temp_min': 69.12, 'temp_max': 71.71, 'pressure': 1019, 'humidity': 82, 'sea_level': 1019, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 7.67, 'deg': 66, 'gust': 10.36}, 'clouds': {'all': 2}, 'dt': 1659561939, 'sys': {'type': 2, 'id': 2008291, 'country': 'PT', 'sunrise': 1659507819, 'sunset': 1659557127}, 'timezone': 3600, 'id': 2264557, 'name': 'Ponta do Sol', 'cod': 200}",1659561939,Ponta do Sol,PT,32.6667,-17.1,70.29,82.0,2.0,7.67
42,"{'coord': {'lon': 100.3543, 'lat': -0.9492}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.06, 'feels_like': 77.65, 'temp_min': 76.06, 'temp_max': 76.06, 'pressure': 1011, 'humidity': 91, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 5.44, 'deg': 358, 'gust': 7.99}, 'clouds': {'all': 100}, 'dt': 1659561920, 'sys': {'country': 'ID', 'sunrise': 1659568943, 'sunset': 1659612419}, 'timezone': 25200, 'id': 1633419, 'name': 'Padang', 'cod': 200}",1659561920,Padang,ID,-0.9492,100.3543,76.06,91.0,100.0,5.44
43,"{'coord': {'lon': 10.0951, 'lat': 0.1943}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 73.89, 'feels_like': 74.82, 'temp_min': 73.89, 'temp_max': 73.89, 'pressure': 1014, 'humidity': 82, 'sea_level': 1014, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 4.47, 'deg': 282, 'gust': 13.71}, 'clouds': {'all': 25}, 'dt': 1659562253, 'sys': {'country': 'GA', 'sunrise': 1659504123, 'sunset': 1659547770}, 'timezone': 3600, 'id': 2400682, 'name': 'Kango', 'cod': 200}",1659562253,Kango,GA,0.1943,10.0951,73.89,82.0,25.0,4.47
44,"{'coord': {'lon': 147.1667, 'lat': -41.45}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 49.62, 'feels_like': 45.09, 'temp_min': 47.34, 'temp_max': 50.81, 'pressure': 996, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 11.5, 'deg': 320}, 'clouds': {'all': 100}, 'dt': 1659562255, 'sys': {'type': 2, 'id': 2031746, 'country': 'AU', 'sunrise': 1659561405, 'sunset': 1659597489}, 'timezone': 36000, 'id': 2160517, 'name': 'Launceston', 'cod': 200}",1659562255,Launceston,AU,-41.45,147.1667,49.62,93.0,100.0,11.5
45,"{'coord': {'lon': 114.53, 'lat': 51.1}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 62.11, 'feels_like': 62.58, 'temp_min': 62.11, 'temp_max': 62.11, 'pressure': 1003, 'humidity': 97, 'sea_level': 1003, 'grnd_level': 926}, 'visibility': 10000, 'wind': {'speed': 4.92, 'deg': 330, 'gust': 12.08}, 'rain': {'1h': 0.35}, 'clouds': {'all': 100}, 'dt': 1659562257, 'sys': {'country': 'RU', 'sunrise': 1659559854, 'sunset': 1659614705}, 'timezone': 32400, 'id': 2028078, 'name': 'Aginskoye', 'cod': 200}",1659562257,Aginskoye,RU,51.1,114.53,62.11,97.0,100.0,4.92
46,"{'coord': {'lon': -135.33, 'lat': 57.0531}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 58.89, 'feels_like': 58.33, 'temp_min': 58.89, 'temp_max': 58.89, 'pressure': 1011, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 230}, 'clouds': {'all': 40}, 'dt': 1659562009, 'sys': {'type': 1, 'id': 7795, 'country': 'US', 'sunrise': 1659531855, 'sunset': 1659589839}, 'timezone': -28800, 'id': 5557293, 'name': 'Sitka', 'cod': 200}",1659562009,Sitka,US,57.0531,-135.33,58.89,82.0,40.0,6.91
47,"{'coord': {'lon': -52.7314, 'lat': 47.6666}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 72.75, 'feels_like': 73.63, 'temp_min': 72.37, 'temp_max': 75.38, 'pressure': 1011, 'humidity': 83}, 'visibility': 10000, 'wind': {'speed': 25.32, 'deg': 270, 'gust': 32.21}, 'clouds': {'all': 75}, 'dt': 1659562157, 'sys': {'type': 1, 'id': 998, 'country': 'CA', 'sunrise': 1659514239, 'sunset': 1659567810}, 'timezone': -9000, 'id': 6167817, 'name': 'Torbay', 'cod': 200}",1659562157,Torbay,CA,47.6666,-52.7314,72.75,83.0,75.0,25.32
48,"{'coord': {'lon': 117.8517, 'lat': 30.634}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 80.67, 'feels_like': 86.4, 'temp_min': 80.67, 'temp_max': 80.67, 'pressure': 1007, 'humidity': 84, 'sea_level': 1007, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 3.2, 'deg': 163, 'gust': 3.06}, 'clouds': {'all': 0}, 'dt': 1659562262, 'sys': {'country': 'CN', 'sunrise': 1659562077, 'sunset': 1659610887}, 'timezone': 28800, 'id': 1797117, 'name': 'Rongcheng', 'cod': 200}",1659562262,Rongcheng,CN,30.634,117.8517,80.67,84.0,0.0,3.2
49,"{'coord': {'lon': 115.3333, 'lat': -33.65}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 53.08, 'feels_like': 51.48, 'temp_min': 53.08, 'temp_max': 53.08, 'pressure': 1010, 'humidity': 72, 'sea_level': 1010, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 17.69, 'deg': 216, 'gust': 28.63}, 'clouds': {'all': 89}, 'dt': 1659561925, 'sys': {'country': 'AU', 'sunrise': 1659568109, 'sunset': 1659606063}, 'timezone': 28800, 'id': 2075265, 'name': 'Busselton', 'cod': 200}",1659561925,Busselton,AU,-33.65,115.3333,53.08,72.0,89.0,17.69
50,"{'coord': {'lon': 122.7875, 'lat': -0.9516}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.89, 'feels_like': 75.85, 'temp_min': 74.89, 'temp_max': 74.89, 'pressure': 1011, 'humidity': 80, 'sea_level': 1011, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 4.9, 'deg': 244, 'gust': 8.72}, 'clouds': {'all': 92}, 'dt': 1659562266, 'sys': {'country': 'ID', 'sunrise': 1659563560, 'sunset': 1659607035}, 'timezone': 28800, 'id': 1637001, 'name': 'Luwuk', 'cod': 200}",1659562266,Luwuk,ID,-0.9516,122.7875,74.89,80.0,92.0,4.9
51,"{'coord': {'lon': 168.8643, 'lat': -46.1927}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 44.47, 'feels_like': 42.13, 'temp_min': 44.47, 'temp_max': 44.47, 'pressure': 1015, 'humidity': 85, 'sea_level': 1015, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 4.45, 'deg': 51, 'gust': 11.27}, 'clouds': {'all': 100}, 'dt': 1659561928, 'sys': {'type': 2, 'id': 2008959, 'country': 'NZ', 'sunrise': 1659556892, 'sunset': 1659591587}, 'timezone': 43200, 'id': 6201424, 'name': 'Mataura', 'cod': 200}",1659561928,Mataura,NZ,-46.1927,168.8643,44.47,85.0,100.0,4.45
52,"{'coord': {'lon': -59.5167, 'lat': 13.2167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 83.05, 'feels_like': 93.42, 'temp_min': 83.05, 'temp_max': 84.81, 'pressure': 1012, 'humidity': 86}, 'visibility': 10000, 'wind': {'speed': 19.57, 'deg': 110}, 'clouds': {'all': 75}, 'dt': 1659562088, 'sys': {'type': 2, 'id': 2017042, 'country': 'BB', 'sunrise': 1659519820, 'sunset': 1659565485}, 'timezone': -14400, 'id': 3374083, 'name': 'Bathsheba', 'cod': 200}",1659562088,Bathsheba,BB,13.2167,-59.5167,83.05,86.0,75.0,19.57
53,"{'coord': {'lon': 168.3333, 'lat': -46.6}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 44.8, 'feels_like': 36.73, 'temp_min': 44.8, 'temp_max': 44.8, 'pressure': 1012, 'humidity': 72, 'sea_level': 1012, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 20.15, 'deg': 18, 'gust': 33.82}, 'clouds': {'all': 100}, 'dt': 1659561911, 'sys': {'type': 2, 'id': 2008959, 'country': 'NZ', 'sunrise': 1659557084, 'sunset': 1659591650}, 'timezone': 43200, 'id': 2206939, 'name': 'Bluff', 'cod': 200}",1659561911,Bluff,NZ,-46.6,168.3333,44.8,72.0,100.0,20.15
54,"{'coord': {'lon': -51.1, 'lat': 69.2167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 51.82, 'feels_like': 49.24, 'temp_min': 51.82, 'temp_max': 51.82, 'pressure': 1003, 'humidity': 54}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 20}, 'clouds': {'all': 75}, 'dt': 1659561956, 'sys': {'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 1659504451, 'sunset': 1659576815}, 'timezone': -7200, 'id': 3423146, 'name': 'Ilulissat', 'cod': 200}",1659561956,Ilulissat,GL,69.2167,-51.1,51.82,54.0,75.0,10.36
55,"{'coord': {'lon': -73.8203, 'lat': -41.8697}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 44.22, 'feels_like': 38.82, 'temp_min': 44.22, 'temp_max': 44.22, 'pressure': 1019, 'humidity': 73, 'sea_level': 1019, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 10.16, 'deg': 260, 'gust': 16.71}, 'clouds': {'all': 96}, 'dt': 1659562045, 'sys': {'type': 2, 'id': 2043823, 'country': 'CL', 'sunrise': 1659528125, 'sunset': 1659564046}, 'timezone': -14400, 'id': 3899695, 'name': 'Ancud', 'cod': 200}",1659562045,Ancud,CL,-41.8697,-73.8203,44.22,73.0,96.0,10.16
56,"{'coord': {'lon': -79.2353, 'lat': 42.097}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 87.49, 'feels_like': 88.03, 'temp_min': 82.51, 'temp_max': 90.95, 'pressure': 1013, 'humidity': 43}, 'visibility': 10000, 'wind': {'speed': 13.8, 'deg': 210, 'gust': 21.85}, 'clouds': {'all': 0}, 'dt': 1659561420, 'sys': {'type': 2, 'id': 2008933, 'country': 'US', 'sunrise': 1659521528, 'sunset': 1659573241}, 'timezone': -14400, 'id': 5122534, 'name': 'Jamestown', 'cod': 200}",1659561420,Jamestown,US,42.097,-79.2353,87.49,43.0,0.0,13.8
57,"{'coord': {'lon': -97.8558, 'lat': 55.7435}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 64.56, 'feels_like': 62.69, 'temp_min': 64.56, 'temp_max': 64.56, 'pressure': 1007, 'humidity': 42}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 320, 'gust': 20.71}, 'clouds': {'all': 75}, 'dt': 1659562001, 'sys': {'type': 1, 'id': 935, 'country': 'CA', 'sunrise': 1659523237, 'sunset': 1659580470}, 'timezone': -18000, 'id': 6165406, 'name': 'Thompson', 'cod': 200}",1659562001,Thompson,CA,55.7435,-97.8558,64.56,42.0,75.0,12.66
58,"{'coord': {'lon': 57.7575, 'lat': -20.3428}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 68.25, 'feels_like': 68.68, 'temp_min': 66.22, 'temp_max': 68.25, 'pressure': 1023, 'humidity': 83}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 100}, 'clouds': {'all': 75}, 'dt': 1659561951, 'sys': {'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1659580671, 'sunset': 1659621137}, 'timezone': 14400, 'id': 1106677, 'name': 'Bambous Virieux', 'cod': 200}",1659561951,Bambous Virieux,MU,-20.3428,57.7575,68.25,83.0,75.0,6.91
59,"{'coord': {'lon': 17.9442, 'lat': -33.0117}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 53.65, 'feels_like': 52.2, 'temp_min': 53.65, 'temp_max': 53.65, 'pressure': 1021, 'humidity': 74, 'sea_level': 1021, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 6.02, 'deg': 286, 'gust': 6.42}, 'clouds': {'all': 76}, 'dt': 1659561962, 'sys': {'type': 1, 'id': 1943, 'country': 'ZA', 'sunrise': 1659505051, 'sunset': 1659543075}, 'timezone': 7200, 'id': 3361934, 'name': 'Saldanha', 'cod': 200}",1659561962,Saldanha,ZA,-33.0117,17.9442,53.65,74.0,76.0,6.02
60,"{'coord': {'lon': 99.1844, 'lat': 58.6881}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 49.69, 'feels_like': 48.87, 'temp_min': 49.69, 'temp_max': 49.69, 'pressure': 1011, 'humidity': 87, 'sea_level': 1011, 'grnd_level': 991}, 'visibility': 10000, 'wind': {'speed': 3.53, 'deg': 162, 'gust': 5.35}, 'clouds': {'all': 55}, 'dt': 1659562282, 'sys': {'country': 'RU', 'sunrise': 1659561484, 'sunset': 1659620440}, 'timezone': 25200, 'id': 1503037, 'name': 'Kodinsk', 'cod': 200}",1659562282,Kodinsk,RU,58.6881,99.1844,49.69,87.0,55.0,3.53
61,"{'coord': {'lon': -152.4072, 'lat': 57.79}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 69.31, 'feels_like': 68.4, 'temp_min': 69.31, 'temp_max': 69.31, 'pressure': 1016, 'humidity': 52}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 310, 'gust': 18.41}, 'clouds': {'all': 0}, 'dt': 1659561894, 'sys': {'type': 1, 'id': 7668, 'country': 'US', 'sunrise': 1659535727, 'sunset': 1659594164}, 'timezone': -28800, 'id': 5866583, 'name': 'Saint Paul Harbor', 'cod': 200}",1659561894,Saint Paul Harbor,US,57.79,-152.4072,69.31,52.0,0.0,12.66
62,"{'coord': {'lon': 28.9833, 'lat': 41.0351}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.46, 'feels_like': 75.27, 'temp_min': 73.56, 'temp_max': 76.06, 'pressure': 1014, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 11.5, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1659562280, 'sys': {'type': 1, 'id': 6970, 'country': 'TR', 'sunrise': 1659582152, 'sunset': 1659633467}, 'timezone': 10800, 'id': 745042, 'name': 'Istanbul', 'cod': 200}",1659562280,Istanbul,TR,41.0351,28.9833,74.46,78.0,0.0,11.5
63,"{'coord': {'lon': -42.0278, 'lat': -22.9661}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 71.46, 'feels_like': 71.73, 'temp_min': 69.76, 'temp_max': 71.46, 'pressure': 1018, 'humidity': 73}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 180}, 'clouds': {'all': 20}, 'dt': 1659562137, 'sys': {'type': 1, 'id': 8326, 'country': 'BR', 'sunrise': 1659518468, 'sunset': 1659558443}, 'timezone': -10800, 'id': 3471451, 'name': 'Arraial do Cabo', 'cod': 200}",1659562137,Arraial do Cabo,BR,-22.9661,-42.0278,71.46,73.0,20.0,6.91
64,"{'coord': {'lon': 27.7285, 'lat': 64.2273}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 64.45, 'feels_like': 63.37, 'temp_min': 64.45, 'temp_max': 64.45, 'pressure': 1012, 'humidity': 59}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 170}, 'clouds': {'all': 0}, 'dt': 1659562289, 'sys': {'type': 1, 'id': 1344, 'country': 'FI', 'sunrise': 1659576247, 'sunset': 1659639973}, 'timezone': 10800, 'id': 654899, 'name': 'Kajaani', 'cod': 200}",1659562289,Kajaani,FI,64.2273,27.7285,64.45,59.0,0.0,9.22
65,"{'coord': {'lon': 103.95, 'lat': 22.4833}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 75.74, 'feels_like': 77.58, 'temp_min': 75.74, 'temp_max': 75.74, 'pressure': 1007, 'humidity': 97, 'sea_level': 1007, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 1.86, 'deg': 264, 'gust': 2.01}, 'clouds': {'all': 59}, 'dt': 1659562291, 'sys': {'country': 'VN', 'sunrise': 1659566209, 'sunset': 1659613427}, 'timezone': 25200, 'id': 1576303, 'name': 'Lao Cai', 'cod': 200}",1659562291,Lao Cai,VN,22.4833,103.95,75.74,97.0,59.0,1.86
66,"{'coord': {'lon': -130.3201, 'lat': 54.3161}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 55.69, 'feels_like': 55.09, 'temp_min': 55.09, 'temp_max': 56.89, 'pressure': 1011, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 4.61, 'deg': 270}, 'clouds': {'all': 100}, 'dt': 1659561909, 'sys': {'type': 1, 'id': 883, 'country': 'CA', 'sunrise': 1659531425, 'sunset': 1659587864}, 'timezone': -25200, 'id': 6113406, 'name': 'Prince Rupert', 'cod': 200}",1659561909,Prince Rupert,CA,54.3161,-130.3201,55.69,88.0,100.0,4.61
67,"{'coord': {'lon': -133.0374, 'lat': 69.4541}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 50, 'feels_like': 49.3, 'temp_min': 50, 'temp_max': 50, 'pressure': 1015, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 360}, 'clouds': {'all': 40}, 'dt': 1659561969, 'sys': {'type': 1, 'id': 942, 'country': 'CA', 'sunrise': 1659523890, 'sunset': 1659596704}, 'timezone': -21600, 'id': 6170031, 'name': 'Tuktoyaktuk', 'cod': 200}",1659561969,Tuktoyaktuk,CA,69.4541,-133.0374,50.0,81.0,40.0,3.44
68,"{'coord': {'lon': -73.4, 'lat': 18.2833}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.78, 'feels_like': 88.2, 'temp_min': 82.78, 'temp_max': 82.78, 'pressure': 1013, 'humidity': 71, 'sea_level': 1013, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 5.97, 'deg': 129, 'gust': 8.3}, 'clouds': {'all': 100}, 'dt': 1659562296, 'sys': {'country': 'HT', 'sunrise': 1659522731, 'sunset': 1659569238}, 'timezone': -14400, 'id': 3731095, 'name': 'Aquin', 'cod': 200}",1659562296,Aquin,HT,18.2833,-73.4,82.78,71.0,100.0,5.97
69,"{'coord': {'lon': 114.6, 'lat': -28.7667}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 59.41, 'feels_like': 57.78, 'temp_min': 59.41, 'temp_max': 59.41, 'pressure': 1013, 'humidity': 58}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 250}, 'clouds': {'all': 40}, 'dt': 1659562062, 'sys': {'type': 1, 'id': 9522, 'country': 'AU', 'sunrise': 1659567790, 'sunset': 1659606735}, 'timezone': 28800, 'id': 2070998, 'name': 'Geraldton', 'cod': 200}",1659562062,Geraldton,AU,-28.7667,114.6,59.41,58.0,40.0,12.66
70,"{'coord': {'lon': 122.9, 'lat': 54.05}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 61.59, 'feels_like': 62.01, 'temp_min': 61.59, 'temp_max': 61.59, 'pressure': 1003, 'humidity': 97, 'sea_level': 1003, 'grnd_level': 947}, 'visibility': 10000, 'wind': {'speed': 2.51, 'deg': 79, 'gust': 4.43}, 'clouds': {'all': 100}, 'dt': 1659562299, 'sys': {'country': 'RU', 'sunrise': 1659557152, 'sunset': 1659613389}, 'timezone': 32400, 'id': 2014078, 'name': 'Urusha', 'cod': 200}",1659562299,Urusha,RU,54.05,122.9,61.59,97.0,100.0,2.51
71,"{'coord': {'lon': 141.9667, 'lat': -38.2667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 48.83, 'feels_like': 43.14, 'temp_min': 48.83, 'temp_max': 48.83, 'pressure': 996, 'humidity': 92, 'sea_level': 996, 'grnd_level': 994}, 'visibility': 10000, 'wind': {'speed': 15.03, 'deg': 341, 'gust': 30.51}, 'clouds': {'all': 0}, 'dt': 1659561959, 'sys': {'country': 'AU', 'sunrise': 1659562247, 'sunset': 1659599143}, 'timezone': 36000, 'id': 2171099, 'name': 'Codrington', 'cod': 200}",1659561959,Codrington,AU,-38.2667,141.9667,48.83,92.0,0.0,15.03
72,"{'coord': {'lon': -139.0333, 'lat': -9.8}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 77.25, 'feels_like': 78.35, 'temp_min': 77.25, 'temp_max': 77.25, 'pressure': 1014, 'humidity': 78, 'sea_level': 1014, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 14.03, 'deg': 96, 'gust': 15.84}, 'clouds': {'all': 16}, 'dt': 1659561914, 'sys': {'country': 'PF', 'sunrise': 1659540669, 'sunset': 1659582802}, 'timezone': -34200, 'id': 4020109, 'name': 'Atuona', 'cod': 200}",1659561914,Atuona,PF,-9.8,-139.0333,77.25,78.0,16.0,14.03
73,"{'coord': {'lon': 111.5, 'lat': 66}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 39.7, 'feels_like': 28.99, 'temp_min': 39.7, 'temp_max': 39.7, 'pressure': 1013, 'humidity': 97, 'sea_level': 1013, 'grnd_level': 957}, 'visibility': 359, 'wind': {'speed': 24.94, 'deg': 60, 'gust': 37.83}, 'rain': {'1h': 1.56}, 'clouds': {'all': 100}, 'dt': 1659562304, 'sys': {'country': 'RU', 'sunrise': 1659554983, 'sunset': 1659621030}, 'timezone': 32400, 'id': 2027296, 'name': 'Aykhal', 'cod': 200}",1659562304,Aykhal,RU,66.0,111.5,39.7,97.0,100.0,24.94
75,"{'coord': {'lon': 67.6093, 'lat': 39.4952}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 67.77, 'feels_like': 65.98, 'temp_min': 67.77, 'temp_max': 67.77, 'pressure': 1011, 'humidity': 37, 'sea_level': 1011, 'grnd_level': 902}, 'visibility': 10000, 'wind': {'speed': 2.1, 'deg': 173, 'gust': 2.01}, 'clouds': {'all': 1}, 'dt': 1659562308, 'sys': {'country': 'TJ', 'sunrise': 1659573088, 'sunset': 1659623991}, 'timezone': 18000, 'id': 1220798, 'name': 'Panjakent', 'cod': 200}",1659562308,Panjakent,TJ,39.4952,67.6093,67.77,37.0,1.0,2.1
76,"{'coord': {'lon': 73.0833, 'lat': -0.6}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81, 'feels_like': 85.32, 'temp_min': 81, 'temp_max': 81, 'pressure': 1010, 'humidity': 74, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 17.18, 'deg': 206, 'gust': 17.16}, 'clouds': {'all': 95}, 'dt': 1659562123, 'sys': {'country': 'MV', 'sunrise': 1659575462, 'sunset': 1659618990}, 'timezone': 18000, 'id': 1282256, 'name': 'Hithadhoo', 'cod': 200}",1659562123,Hithadhoo,MV,-0.6,73.0833,81.0,74.0,95.0,17.18
77,"{'coord': {'lon': -159.319, 'lat': 22.0752}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 81.3, 'feels_like': 84.27, 'temp_min': 80.47, 'temp_max': 82.72, 'pressure': 1016, 'humidity': 65}, 'visibility': 10000, 'wind': {'speed': 13.8, 'deg': 60}, 'clouds': {'all': 40}, 'dt': 1659561904, 'sys': {'type': 2, 'id': 2001562, 'country': 'US', 'sunrise': 1659543024, 'sunset': 1659590184}, 'timezone': -36000, 'id': 5848280, 'name': 'Kapaa', 'cod': 200}",1659561904,Kapaa,US,22.0752,-159.319,81.3,65.0,40.0,13.8
