,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
43,"{'coord': {'lon': -139.0333, 'lat': -9.8}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 76.68, 'feels_like': 77.7, 'temp_min': 76.68, 'temp_max': 76.68, 'pressure': 1013, 'humidity': 78, 'sea_level': 1013, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 14.43, 'deg': 132, 'gust': 14.38}, 'clouds': {'all': 14}, 'dt': 1659236374, 'sys': {'country': 'PF', 'sunrise': 1659195126, 'sunset': 1659237169}, 'timezone': -34200, 'id': 4020109, 'name': 'Atuona', 'cod': 200}",2022-07-31 02:59:34,Atuona,PF,-9.8,-139.0333,76.68,78.0,14.0,14.43
44,"{'coord': {'lon': 73.0833, 'lat': -0.6}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 80.38, 'feels_like': 84.29, 'temp_min': 80.38, 'temp_max': 80.38, 'pressure': 1011, 'humidity': 75, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 14.63, 'deg': 222, 'gust': 16.51}, 'rain': {'1h': 3.76}, 'clouds': {'all': 100}, 'dt': 1659236133, 'sys': {'country': 'MV', 'sunrise': 1659229877, 'sunset': 1659273401}, 'timezone': 18000, 'id': 1282256, 'name': 'Hithadhoo', 'cod': 200}",2022-07-31 02:55:33,Hithadhoo,MV,-0.6,73.0833,80.38,75.0,100.0,14.63
45,"{'coord': {'lon': 159.2333, 'lat': 61.95}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 53.29, 'feels_like': 52.18, 'temp_min': 53.29, 'temp_max': 53.29, 'pressure': 1015, 'humidity': 82, 'sea_level': 1015, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 11.45, 'deg': 25, 'gust': 13.69}, 'clouds': {'all': 100}, 'dt': 1659236377, 'sys': {'country': 'RU', 'sunrise': 1659199519, 'sunset': 1659262408}, 'timezone': 39600, 'id': 2125693, 'name': 'Evensk', 'cod': 200}",2022-07-31 02:59:37,Evensk,RU,61.95,159.2333,53.29,82.0,100.0,11.45
46,"{'coord': {'lon': 30.7861, 'lat': 59.7035}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 55.24, 'feels_like': 54.82, 'temp_min': 53.78, 'temp_max': 55.8, 'pressure': 1017, 'humidity': 93, 'sea_level': 1017, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 4.5, 'deg': 227, 'gust': 15.03}, 'clouds': {'all': 8}, 'dt': 1659236379, 'sys': {'type': 2, 'id': 47750, 'country': 'RU', 'sunrise': 1659231405, 'sunset': 1659292175}, 'timezone': 10800, 'id': 546105, 'name': 'Nikolskoye', 'cod': 200}",2022-07-31 02:59:39,Nikolskoye,RU,59.7035,30.7861,55.24,93.0,8.0,4.5
47,"{'coord': {'lon': -159.775, 'lat': -21.2078}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 78.85, 'feels_like': 78.85, 'temp_min': 78.85, 'temp_max': 78.85, 'pressure': 1020, 'humidity': 69}, 'visibility': 10000, 'wind': {'speed': 20.71, 'deg': 70}, 'clouds': {'all': 40}, 'dt': 1659236381, 'sys': {'type': 1, 'id': 7271, 'country': 'CK', 'sunrise': 1659201080, 'sunset': 1659241171}, 'timezone': -36000, 'id': 4035715, 'name': 'Avarua', 'cod': 200}",2022-07-31 02:59:41,Avarua,CK,-21.2078,-159.775,78.85,69.0,40.0,20.71
48,"{'coord': {'lon': -2.7167, 'lat': 53.7667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 64.42, 'feels_like': 65.21, 'temp_min': 62.89, 'temp_max': 65.66, 'pressure': 1012, 'humidity': 99, 'sea_level': 1012, 'grnd_level': 1010}, 'visibility': 1675, 'wind': {'speed': 5.01, 'deg': 231, 'gust': 12.44}, 'clouds': {'all': 100}, 'dt': 1659236383, 'sys': {'type': 2, 'id': 2032297, 'country': 'GB', 'sunrise': 1659241401, 'sunset': 1659298261}, 'timezone': 3600, 'id': 2639912, 'name': 'Preston', 'cod': 200}",2022-07-31 02:59:43,Preston,GB,53.7667,-2.7167,64.42,99.0,100.0,5.01
49,"{'coord': {'lon': 15.6401, 'lat': 78.2186}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 48.04, 'feels_like': 43.11, 'temp_min': 48.04, 'temp_max': 48.04, 'pressure': 1020, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 11.5, 'deg': 260}, 'clouds': {'all': 75}, 'dt': 1659236354, 'sys': {'type': 1, 'id': 1663, 'country': 'SJ', 'sunrise': 0, 'sunset': 0}, 'timezone': 7200, 'id': 2729907, 'name': 'Longyearbyen', 'cod': 200}",2022-07-31 02:59:14,Longyearbyen,SJ,78.2186,15.6401,48.04,81.0,75.0,11.5
50,"{'coord': {'lon': 136.7667, 'lat': -12.2333}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 84.81, 'feels_like': 90.52, 'temp_min': 84.81, 'temp_max': 84.81, 'pressure': 1012, 'humidity': 65}, 'visibility': 10000, 'wind': {'speed': 13.8, 'deg': 110}, 'clouds': {'all': 75}, 'dt': 1659236386, 'sys': {'type': 1, 'id': 9576, 'country': 'AU', 'sunrise': 1659215531, 'sunset': 1659257180}, 'timezone': 34200, 'id': 2064735, 'name': 'Nhulunbuy', 'cod': 200}",2022-07-31 02:59:46,Nhulunbuy,AU,-12.2333,136.7667,84.81,65.0,75.0,13.8
51,"{'coord': {'lon': 67.7975, 'lat': 66.5606}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 55.49, 'feels_like': 53.42, 'temp_min': 55.49, 'temp_max': 55.49, 'pressure': 1025, 'humidity': 57, 'sea_level': 1025, 'grnd_level': 1022}, 'visibility': 10000, 'wind': {'speed': 11.05, 'deg': 47, 'gust': 14.56}, 'clouds': {'all': 44}, 'dt': 1659236388, 'sys': {'country': 'RU', 'sunrise': 1659218504, 'sunset': 1659287311}, 'timezone': 18000, 'id': 1512019, 'name': 'Aksarka', 'cod': 200}",2022-07-31 02:59:48,Aksarka,RU,66.5606,67.7975,55.49,57.0,44.0,11.05
52,"{'coord': {'lon': -105.9845, 'lat': 49.6334}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 69.62, 'feels_like': 69.71, 'temp_min': 69.62, 'temp_max': 69.62, 'pressure': 1013, 'humidity': 73}, 'visibility': 10000, 'wind': {'speed': 17.27, 'deg': 350, 'gust': 24.16}, 'clouds': {'all': 57}, 'dt': 1659236224, 'sys': {'type': 1, 'id': 325, 'country': 'CA', 'sunrise': 1659180715, 'sunset': 1659235717}, 'timezone': -21600, 'id': 5887798, 'name': 'Assiniboia', 'cod': 200}",2022-07-31 02:57:04,Assiniboia,CA,49.6334,-105.9845,69.62,73.0,57.0,17.27
53,"{'coord': {'lon': 100.3354, 'lat': 5.4112}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 81.79, 'feels_like': 89.78, 'temp_min': 79.99, 'temp_max': 85.95, 'pressure': 1007, 'humidity': 86}, 'visibility': 8000, 'wind': {'speed': 3.44, 'deg': 80}, 'clouds': {'all': 20}, 'dt': 1659235747, 'sys': {'type': 2, 'id': 2037578, 'country': 'MY', 'sunrise': 1659222856, 'sunset': 1659267342}, 'timezone': 28800, 'id': 1735106, 'name': 'George Town', 'cod': 200}",2022-07-31 02:49:07,George Town,MY,5.4112,100.3354,81.79,86.0,20.0,3.44
55,"{'coord': {'lon': -17.1, 'lat': 32.6667}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 69.94, 'feels_like': 70.36, 'temp_min': 69.12, 'temp_max': 71.01, 'pressure': 1018, 'humidity': 79, 'sea_level': 1018, 'grnd_level': 1018}, 'visibility': 10000, 'wind': {'speed': 6.98, 'deg': 67, 'gust': 9.26}, 'clouds': {'all': 14}, 'dt': 1659236395, 'sys': {'type': 2, 'id': 2008291, 'country': 'PT', 'sunrise': 1659248495, 'sunset': 1659298070}, 'timezone': 3600, 'id': 2264557, 'name': 'Ponta do Sol', 'cod': 200}",2022-07-31 02:59:55,Ponta do Sol,PT,32.6667,-17.1,69.94,79.0,14.0,6.98
56,"{'coord': {'lon': 24.4513, 'lat': 53.1561}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 62.69, 'feels_like': 62.47, 'temp_min': 62.69, 'temp_max': 62.69, 'pressure': 1012, 'humidity': 81, 'sea_level': 1012, 'grnd_level': 994}, 'visibility': 10000, 'wind': {'speed': 13.22, 'deg': 71, 'gust': 25.79}, 'clouds': {'all': 100}, 'dt': 1659236397, 'sys': {'country': 'BY', 'sunrise': 1659235034, 'sunset': 1659291587}, 'timezone': 10800, 'id': 620391, 'name': 'Vawkavysk', 'cod': 200}",2022-07-31 02:59:57,Vawkavysk,BY,53.1561,24.4513,62.69,81.0,100.0,13.22
57,"{'coord': {'lon': -122.6762, 'lat': 45.5234}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 92.93, 'feels_like': 93.63, 'temp_min': 86.97, 'temp_max': 97.03, 'pressure': 1010, 'humidity': 36}, 'visibility': 10000, 'wind': {'speed': 4, 'deg': 308, 'gust': 11.01}, 'clouds': {'all': 1}, 'dt': 1659236349, 'sys': {'type': 2, 'id': 2008548, 'country': 'US', 'sunrise': 1659185538, 'sunset': 1659238907}, 'timezone': -25200, 'id': 5746545, 'name': 'Portland', 'cod': 200}",2022-07-31 02:59:09,Portland,US,45.5234,-122.6762,92.93,36.0,1.0,4.0
58,"{'coord': {'lon': 169.8464, 'lat': -46.2817}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 43.74, 'feels_like': 38.41, 'temp_min': 43.74, 'temp_max': 43.74, 'pressure': 1011, 'humidity': 89, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 9.64, 'deg': 247, 'gust': 20.98}, 'clouds': {'all': 99}, 'dt': 1659236142, 'sys': {'country': 'NZ', 'sunrise': 1659211378, 'sunset': 1659245455}, 'timezone': 43200, 'id': 2208248, 'name': 'Kaitangata', 'cod': 200}",2022-07-31 02:55:42,Kaitangata,NZ,-46.2817,169.8464,43.74,89.0,99.0,9.64
59,"{'coord': {'lon': 118.4856, 'lat': 37.4564}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 89.33, 'feels_like': 96.08, 'temp_min': 89.33, 'temp_max': 89.33, 'pressure': 1005, 'humidity': 56, 'sea_level': 1005, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 5.53, 'deg': 57, 'gust': 6.69}, 'clouds': {'all': 0}, 'dt': 1659236403, 'sys': {'country': 'CN', 'sunrise': 1659215334, 'sunset': 1659266152}, 'timezone': 28800, 'id': 1812101, 'name': 'Dongying', 'cod': 200}",2022-07-31 03:00:03,Dongying,CN,37.4564,118.4856,89.33,56.0,0.0,5.53
60,"{'coord': {'lon': -114.8325, 'lat': 35.9786}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 90.1, 'feels_like': 90.82, 'temp_min': 89.78, 'temp_max': 93.43, 'pressure': 1010, 'humidity': 40, 'sea_level': 1010, 'grnd_level': 928}, 'visibility': 10000, 'wind': {'speed': 6.89, 'deg': 89, 'gust': 6.82}, 'clouds': {'all': 45}, 'dt': 1659236406, 'sys': {'type': 2, 'id': 2042214, 'country': 'US', 'sunrise': 1659185109, 'sunset': 1659235571}, 'timezone': -25200, 'id': 5500539, 'name': 'Boulder City', 'cod': 200}",2022-07-31 03:00:06,Boulder City,US,35.9786,-114.8325,90.1,40.0,45.0,6.89
61,"{'coord': {'lon': -71.1419, 'lat': 21.4612}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 82.27, 'feels_like': 91.15, 'temp_min': 82.27, 'temp_max': 82.27, 'pressure': 1020, 'humidity': 86, 'sea_level': 1020, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 23.82, 'deg': 86, 'gust': 28.1}, 'clouds': {'all': 32}, 'dt': 1659236240, 'sys': {'country': 'TC', 'sunrise': 1659176215, 'sunset': 1659223494}, 'timezone': -14400, 'id': 3576994, 'name': 'Cockburn Town', 'cod': 200}",2022-07-31 02:57:20,Cockburn Town,TC,21.4612,-71.1419,82.27,86.0,32.0,23.82
62,"{'coord': {'lon': -53.4616, 'lat': -33.6971}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 47.62, 'feels_like': 46.11, 'temp_min': 47.62, 'temp_max': 47.62, 'pressure': 1020, 'humidity': 82, 'sea_level': 1020, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 4.03, 'deg': 23, 'gust': 4.18}, 'clouds': {'all': 17}, 'dt': 1659236410, 'sys': {'country': 'UY', 'sunrise': 1659263198, 'sunset': 1659300820}, 'timezone': -10800, 'id': 3443061, 'name': 'Chui', 'cod': 200}",2022-07-31 03:00:10,Chui,UY,-33.6971,-53.4616,47.62,82.0,17.0,4.03
63,"{'coord': {'lon': 26.891, 'lat': -33.5906}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 49.17, 'feels_like': 47.91, 'temp_min': 49.17, 'temp_max': 49.17, 'pressure': 1021, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 4, 'deg': 266, 'gust': 7}, 'clouds': {'all': 5}, 'dt': 1659236412, 'sys': {'type': 2, 'id': 2072861, 'country': 'ZA', 'sunrise': 1659243912, 'sunset': 1659281538}, 'timezone': 7200, 'id': 964432, 'name': 'Port Alfred', 'cod': 200}",2022-07-31 03:00:12,Port Alfred,ZA,-33.5906,26.891,49.17,78.0,5.0,4.0
64,"{'coord': {'lon': 167.7167, 'lat': -45.4167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 42.69, 'feels_like': 42.69, 'temp_min': 42.69, 'temp_max': 42.69, 'pressure': 1014, 'humidity': 80, 'sea_level': 1014, 'grnd_level': 988}, 'visibility': 10000, 'wind': {'speed': 0.51, 'deg': 180, 'gust': 2.35}, 'clouds': {'all': 72}, 'dt': 1659236413, 'sys': {'country': 'NZ', 'sunrise': 1659211743, 'sunset': 1659246112}, 'timezone': 43200, 'id': 2181625, 'name': 'Te Anau', 'cod': 200}",2022-07-31 03:00:13,Te Anau,NZ,-45.4167,167.7167,42.69,80.0,72.0,0.51
65,"{'coord': {'lon': -50.2056, 'lat': -30.1811}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 53.85, 'feels_like': 52.79, 'temp_min': 53.85, 'temp_max': 53.85, 'pressure': 1021, 'humidity': 82, 'sea_level': 1021, 'grnd_level': 1020}, 'visibility': 10000, 'wind': {'speed': 6.69, 'deg': 64, 'gust': 10.04}, 'clouds': {'all': 1}, 'dt': 1659236415, 'sys': {'country': 'BR', 'sunrise': 1659262033, 'sunset': 1659300422}, 'timezone': -10800, 'id': 3466165, 'name': 'Cidreira', 'cod': 200}",2022-07-31 03:00:15,Cidreira,BR,-30.1811,-50.2056,53.85,82.0,1.0,6.69
66,"{'coord': {'lon': 147.3294, 'lat': -42.8794}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 52.92, 'feels_like': 51.15, 'temp_min': 48.27, 'temp_max': 54.23, 'pressure': 1006, 'humidity': 69}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 360}, 'rain': {'1h': 0.42}, 'clouds': {'all': 75}, 'dt': 1659236404, 'sys': {'type': 2, 'id': 2002195, 'country': 'AU', 'sunrise': 1659216233, 'sunset': 1659251408}, 'timezone': 36000, 'id': 2163355, 'name': 'Hobart', 'cod': 200}",2022-07-31 03:00:04,Hobart,AU,-42.8794,147.3294,52.92,69.0,75.0,12.66
67,"{'coord': {'lon': 54.0924, 'lat': 17.0151}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 74.89, 'feels_like': 76.46, 'temp_min': 74.89, 'temp_max': 74.89, 'pressure': 1006, 'humidity': 93, 'sea_level': 1006, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 6.33, 'deg': 207, 'gust': 12.82}, 'clouds': {'all': 93}, 'dt': 1659236419, 'sys': {'country': 'OM', 'sunrise': 1659232981, 'sunset': 1659279413}, 'timezone': 14400, 'id': 286621, 'name': 'Salalah', 'cod': 200}",2022-07-31 03:00:19,Salalah,OM,17.0151,54.0924,74.89,93.0,93.0,6.33
68,"{'coord': {'lon': -78.9444, 'lat': 44.1068}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 65.46, 'feels_like': 65.57, 'temp_min': 55.17, 'temp_max': 65.46, 'pressure': 1021, 'humidity': 82, 'sea_level': 1021, 'grnd_level': 992}, 'visibility': 10000, 'wind': {'speed': 3.94, 'deg': 315, 'gust': 4.38}, 'clouds': {'all': 0}, 'dt': 1659236421, 'sys': {'type': 2, 'id': 2009624, 'country': 'CA', 'sunrise': 1659175283, 'sunset': 1659228171}, 'timezone': -14400, 'id': 7499201, 'name': 'Port Perry', 'cod': 200}",2022-07-31 03:00:21,Port Perry,CA,44.1068,-78.9444,65.46,82.0,0.0,3.94
69,"{'coord': {'lon': 80.1722, 'lat': 12.6264}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 86.05, 'feels_like': 94.33, 'temp_min': 85.05, 'temp_max': 86.05, 'pressure': 1006, 'humidity': 68, 'sea_level': 1006, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 10.8, 'deg': 197, 'gust': 11.63}, 'clouds': {'all': 48}, 'dt': 1659236423, 'sys': {'type': 1, 'id': 9218, 'country': 'IN', 'sunrise': 1659227100, 'sunset': 1659272775}, 'timezone': 19800, 'id': 1263997, 'name': 'Mahabalipuram', 'cod': 200}",2022-07-31 03:00:23,Mahabalipuram,IN,12.6264,80.1722,86.05,68.0,48.0,10.8
70,"{'coord': {'lon': -91.6667, 'lat': 15.2}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 58.17, 'feels_like': 58.1, 'temp_min': 58.17, 'temp_max': 58.17, 'pressure': 1020, 'humidity': 94, 'sea_level': 1020, 'grnd_level': 789}, 'visibility': 10000, 'wind': {'speed': 1.68, 'deg': 125, 'gust': 3.33}, 'clouds': {'all': 97}, 'dt': 1659236425, 'sys': {'type': 2, 'id': 2072805, 'country': 'GT', 'sunrise': 1659181712, 'sunset': 1659227848}, 'timezone': -21600, 'id': 3588726, 'name': 'Sipacapa', 'cod': 200}",2022-07-31 03:00:25,Sipacapa,GT,15.2,-91.6667,58.17,94.0,97.0,1.68
71,"{'coord': {'lon': 57.6142, 'lat': -19.9842}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 70.47, 'feels_like': 70.36, 'temp_min': 70.47, 'temp_max': 70.47, 'pressure': 1021, 'humidity': 67}, 'visibility': 10000, 'wind': {'speed': 8.01, 'deg': 97, 'gust': 14}, 'clouds': {'all': 99}, 'dt': 1659236427, 'sys': {'type': 2, 'id': 2002134, 'country': 'MU', 'sunrise': 1659235186, 'sunset': 1659275517}, 'timezone': 14400, 'id': 934649, 'name': 'Cap Malheureux', 'cod': 200}",2022-07-31 03:00:27,Cap Malheureux,MU,-19.9842,57.6142,70.47,67.0,99.0,8.01
72,"{'coord': {'lon': -133.0374, 'lat': 69.4541}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 46.71, 'feels_like': 43.02, 'temp_min': 46.71, 'temp_max': 46.71, 'pressure': 1019, 'humidity': 62, 'sea_level': 1019, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 7.43, 'deg': 93, 'gust': 8.14}, 'clouds': {'all': 63}, 'dt': 1659236429, 'sys': {'country': 'CA', 'sunrise': 1659176579, 'sunset': 1659252838}, 'timezone': -21600, 'id': 6170031, 'name': 'Tuktoyaktuk', 'cod': 200}",2022-07-31 03:00:29,Tuktoyaktuk,CA,69.4541,-133.0374,46.71,62.0,63.0,7.43
73,"{'coord': {'lon': -68.5914, 'lat': 70.4692}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 37.63, 'feels_like': 30.54, 'temp_min': 37.63, 'temp_max': 37.63, 'pressure': 1000, 'humidity': 100}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 350}, 'clouds': {'all': 100}, 'dt': 1659236430, 'sys': {'type': 1, 'id': 776, 'country': 'CA', 'sunrise': 1659158204, 'sunset': 1659240280}, 'timezone': -14400, 'id': 5924351, 'name': 'Clyde River', 'cod': 200}",2022-07-31 03:00:30,Clyde River,CA,70.4692,-68.5914,37.63,100.0,100.0,10.36
74,"{'coord': {'lon': 70.8333, 'lat': 66.8333}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 54.82, 'feels_like': 52.74, 'temp_min': 54.82, 'temp_max': 54.82, 'pressure': 1024, 'humidity': 58, 'sea_level': 1024, 'grnd_level': 1024}, 'visibility': 10000, 'wind': {'speed': 11.81, 'deg': 42, 'gust': 15.12}, 'clouds': {'all': 56}, 'dt': 1659236283, 'sys': {'country': 'RU', 'sunrise': 1659217528, 'sunset': 1659286830}, 'timezone': 18000, 'id': 1486321, 'name': 'Yar-Sale', 'cod': 200}",2022-07-31 02:58:03,Yar-Sale,RU,66.8333,70.8333,54.82,58.0,56.0,11.81
75,"{'coord': {'lon': -53.6735, 'lat': 66.9395}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 46.54, 'feels_like': 46.54, 'temp_min': 46.54, 'temp_max': 46.54, 'pressure': 1008, 'humidity': 80, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 1.41, 'deg': 291, 'gust': 2.24}, 'clouds': {'all': 73}, 'dt': 1659236434, 'sys': {'country': 'GL', 'sunrise': 1659247403, 'sunset': 1659316717}, 'timezone': -7200, 'id': 3419842, 'name': 'Sisimiut', 'cod': 200}",2022-07-31 03:00:34,Sisimiut,GL,66.9395,-53.6735,46.54,80.0,73.0,1.41
76,"{'coord': {'lon': -23.5087, 'lat': 14.9215}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.17, 'feels_like': 79.36, 'temp_min': 78.17, 'temp_max': 78.17, 'pressure': 1013, 'humidity': 78, 'sea_level': 1013, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 6.55, 'deg': 16, 'gust': 6.24}, 'clouds': {'all': 99}, 'dt': 1659236436, 'sys': {'country': 'CV', 'sunrise': 1659251792, 'sunset': 1659297849}, 'timezone': -3600, 'id': 3374333, 'name': 'Praia', 'cod': 200}",2022-07-31 03:00:36,Praia,CV,14.9215,-23.5087,78.17,78.0,99.0,6.55
77,"{'coord': {'lon': 104.1833, 'lat': 10.6167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 89.65, 'feels_like': 102.25, 'temp_min': 89.65, 'temp_max': 89.65, 'pressure': 1007, 'humidity': 66, 'sea_level': 1007, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 260, 'gust': 9.84}, 'clouds': {'all': 86}, 'dt': 1659236438, 'sys': {'type': 1, 'id': 9312, 'country': 'KH', 'sunrise': 1659221506, 'sunset': 1659266845}, 'timezone': 25200, 'id': 1831112, 'name': 'Kampot', 'cod': 200}",2022-07-31 03:00:38,Kampot,KH,10.6167,104.1833,89.65,66.0,86.0,6.93
